submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,item,key_pressed,languages,number_of_items,picture,startDate,startTime,timeSpent,trial_number,trial_type
3221,793,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,154,l,German,1,images/main/conjunction/1/target/C_1_T_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,45,main
3221,1955,23,loved it!,conjunction,incorrect,right,1630351317772,no target,256,female,199,l,German,15,images/main/conjunction/15/no_target/C_15_NT_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,46,main
3221,1021,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,181,s,German,5,images/main/conjunction/5/no_target/C_5_NT_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,47,main
3221,964,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,159,l,German,1,images/main/conjunction/1/target/C_1_T_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,48,main
3221,1228,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,204,l,German,30,images/main/conjunction/30/target/C_30_T_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,49,main
3221,1973,23,loved it!,conjunction,incorrect,right,1630351317772,no target,256,female,212,l,German,30,images/main/conjunction/30/no_target/C_30_NT_4.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,50,main
3221,1347,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,168,s,German,1,images/main/conjunction/1/no_target/C_1_NT_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,51,main
3221,4118,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,213,s,German,30,images/main/conjunction/30/no_target/C_30_NT_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,52,main
3221,1181,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,160,l,German,1,images/main/conjunction/1/target/C_1_T_8.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,53,main
3221,1500,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,157,l,German,1,images/main/conjunction/1/target/C_1_T_5.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,54,main
3221,1212,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,179,s,German,5,images/main/conjunction/5/no_target/C_5_NT_3.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,55,main
3221,1088,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,202,l,German,30,images/main/conjunction/30/target/C_30_T_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,56,main
3221,1133,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,175,l,German,5,images/main/conjunction/5/target/C_5_T_7.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,57,main
3221,1267,23,loved it!,conjunction,correct,right,1630351317772,target,256,female,186,l,German,15,images/main/conjunction/15/target/C_15_T_2.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,58,main
3221,1710,23,loved it!,conjunction,correct,right,1630351317772,no target,256,female,193,s,German,15,images/main/conjunction/15/no_target/C_15_NT_1.jpg,Mon Aug 30 2021 18:43:06 GMT+0100 (BST),1630345386664,98.8518,59,main
